,id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
19900,fettemi01,1999,1,BAL,AL,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19901,finlech01,1999,1,ANA,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
19902,flahejo01,1999,1,TBA,AL,117,446,53,124,19,0,14,71.0,0.0,2.0,19,64.0,0.0,6.0,1.0,10.0,14.0
19903,fletcda01,1999,1,TOR,AL,115,412,48,120,26,0,18,80.0,0.0,0.0,26,47.0,0.0,6.0,0.0,4.0,16.0
19904,francju01,1999,1,TBA,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19905,girarjo01,1999,1,NYA,AL,65,209,23,50,16,1,2,27.0,3.0,1.0,10,26.0,0.0,0.0,8.0,2.0,16.0
19906,gonzaal01,1999,1,TOR,AL,38,154,22,45,13,0,2,12.0,4.0,2.0,16,23.0,0.0,3.0,0.0,0.0,4.0
19907,gonzaju03,1999,1,TEX,AL,144,562,114,183,36,1,39,128.0,3.0,3.0,51,105.0,7.0,4.0,0.0,12.0,10.0
19908,goodedw01,1999,1,CLE,AL,3,2,1,1,0,0,1,2.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
19909,goodwto01,1999,1,TEX,AL,109,405,63,105,12,6,3,33.0,39.0,11.0,40,61.0,0.0,0.0,7.0,3.0,7.0
19910,gordoto01,1999,1,BOS,AL,21,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19911,graffto01,1999,1,TBA,AL,39,130,20,41,9,4,2,19.0,3.0,2.0,9,22.0,0.0,1.0,2.0,0.0,1.0
19912,greensh01,1999,1,TOR,AL,153,614,134,190,45,0,42,123.0,20.0,7.0,66,117.0,4.0,11.0,0.0,5.0,12.0
19913,griffke02,1999,1,SEA,AL,160,606,123,173,26,3,48,134.0,24.0,7.0,91,108.0,17.0,7.0,0.0,2.0,8.0
19914,grimsja01,1999,1,NYA,AL,55,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19915,groombu01,1999,1,OAK,AL,76,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19916,guarded01,1999,1,MIN,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19917,guthrma01,1999,1,BOS,AL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19918,helliri01,1999,1,TEX,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19919,hernaro01,1999,1,TBA,AL,72,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19920,hillke01,1999,1,ANA,AL,1,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
19921,jacksda03,1999,1,CHA,AL,73,149,22,41,9,1,4,16.0,4.0,1.0,3,20.0,0.0,0.0,2.0,1.0,4.0
19922,jacksmi02,1999,1,CLE,AL,72,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19923,jarvike01,1999,1,OAK,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19924,jeffegr01,1999,1,DET,AL,70,205,22,41,8,0,6,18.0,3.0,4.0,13,11.0,1.0,4.0,0.0,3.0,9.0
19925,jonesdo01,1999,1,OAK,AL,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19926,jonesto02,1999,1,DET,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19927,justida01,1999,1,CLE,AL,133,429,75,123,18,0,21,88.0,1.0,3.0,94,90.0,11.0,2.0,0.0,5.0,14.0
19928,kellyro01,1999,1,TEX,AL,87,290,41,87,17,1,8,37.0,6.0,1.0,21,57.0,0.0,5.0,0.0,2.0,5.0
19929,kreutch01,1999,1,KCA,AL,107,324,31,73,15,0,5,35.0,0.0,0.0,34,65.0,1.0,6.0,2.0,2.0,16.0
19930,langsma01,1999,1,CLE,AL,1,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19931,lawtoma02,1999,1,MIN,AL,118,406,58,105,18,0,7,54.0,26.0,4.0,57,42.0,7.0,6.0,0.0,7.0,11.0
19932,lewisda01,1999,1,BOS,AL,135,470,63,113,14,6,2,40.0,16.0,10.0,45,52.0,0.0,5.0,14.0,4.0,5.0
19933,leyriji01,1999,2,NYA,AL,31,66,8,15,4,1,0,5.0,0.0,0.0,13,17.0,1.0,0.0,0.0,0.0,3.0
19934,loaizes01,1999,1,TEX,AL,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19935,loftoke01,1999,1,CLE,AL,120,465,110,140,28,6,7,39.0,25.0,6.0,79,84.0,2.0,6.0,5.0,5.0,4.0
19936,mabryjo01,1999,1,SEA,AL,87,262,34,64,14,0,9,33.0,2.0,1.0,20,60.0,1.0,0.0,2.0,1.0,6.0
19937,martida01,1999,1,TBA,AL,143,514,79,146,25,5,6,66.0,13.0,6.0,60,76.0,3.0,5.0,10.0,5.0,6.0
19938,martied01,1999,1,SEA,AL,142,502,86,169,35,1,24,86.0,7.0,2.0,97,99.0,6.0,6.0,0.0,3.0,12.0
19939,martipe02,1999,1,BOS,AL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19940,martiti02,1999,1,NYA,AL,159,589,95,155,27,2,28,105.0,3.0,4.0,69,86.0,7.0,3.0,0.0,4.0,14.0
19941,mcgrifr01,1999,1,TBA,AL,144,529,75,164,30,1,32,104.0,1.0,0.0,86,107.0,11.0,1.0,0.0,4.0,12.0
19942,mclemma01,1999,1,TEX,AL,144,566,105,155,20,7,6,45.0,16.0,8.0,83,79.0,2.0,0.0,9.0,6.0,8.0
19943,merckke01,1999,2,BOS,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19944,mesajo01,1999,1,SEA,AL,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19945,morgami01,1999,1,TEX,AL,2,4,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19946,moyerja01,1999,1,SEA,AL,1,2,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
19947,mussimi01,1999,1,BAL,AL,3,11,1,3,1,0,0,4.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19948,nelsoje01,1999,1,NYA,AL,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19949,obriech01,1999,1,ANA,AL,27,62,3,6,0,0,1,4.0,0.0,0.0,1,12.0,0.0,2.0,1.0,1.0,1.0
19950,offerjo01,1999,1,BOS,AL,149,586,107,172,37,11,8,69.0,18.0,12.0,96,79.0,5.0,2.0,2.0,7.0,11.0
19951,olivaom01,1999,1,ANA,AL,2,6,0,2,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
19952,olivaom01,1999,2,OAK,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19953,oneilpa01,1999,1,NYA,AL,153,597,70,170,39,4,19,110.0,11.0,9.0,66,89.0,1.0,2.0,0.0,10.0,24.0
19954,oroscje01,1999,1,BAL,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19955,palmede01,1999,1,DET,AL,150,560,92,147,25,2,38,100.0,3.0,3.0,57,153.0,3.0,10.0,0.0,4.0,13.0
19956,palmera01,1999,1,TEX,AL,158,565,96,183,30,1,47,148.0,2.0,4.0,97,69.0,14.0,3.0,0.0,9.0,12.0
19957,phillto02,1999,1,OAK,AL,106,406,76,99,24,4,15,49.0,11.0,3.0,71,94.0,3.0,5.0,0.0,2.0,7.0
19958,plesada01,1999,1,TOR,AL,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19959,polonlu01,1999,1,DET,AL,87,333,46,108,21,8,10,32.0,17.0,9.0,16,32.0,0.0,2.0,2.0,2.0,2.0
19960,pooleji02,1999,2,CLE,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19961,portuma01,1999,1,BOS,AL,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
19962,quantpa01,1999,1,TOR,AL,41,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19963,raineti01,1999,1,OAK,AL,58,135,20,29,5,0,4,17.0,4.0,1.0,26,17.0,1.0,0.0,1.0,2.0,5.0
19964,ramirma02,1999,1,CLE,AL,147,522,131,174,34,3,44,165.0,2.0,4.0,96,131.0,9.0,13.0,0.0,9.0,12.0
19965,reedst01,1999,1,CLE,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19966,rhodear01,1999,1,BAL,AL,43,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19967,ripkeca01,1999,1,BAL,AL,86,332,51,113,27,0,18,57.0,0.0,1.0,13,31.0,3.0,3.0,3.0,3.0,14.0
19968,rodriiv01,1999,1,TEX,AL,144,600,116,199,29,1,35,113.0,25.0,12.0,24,64.0,2.0,1.0,0.0,5.0,31.0
19969,rogerke01,1999,1,OAK,AL,1,3,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19970,saberbr01,1999,1,BOS,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
19971,sanchre01,1999,1,KCA,AL,134,479,66,141,18,6,2,56.0,11.0,5.0,22,48.0,2.0,4.0,10.0,3.0,14.0
19972,seguida01,1999,1,SEA,AL,90,345,43,101,22,3,9,39.0,1.0,2.0,32,43.0,4.0,1.0,1.0,3.0,9.0
19973,seguida01,1999,2,TOR,AL,31,95,14,30,5,0,5,13.0,0.0,0.0,8,17.0,0.0,0.0,0.0,1.0,1.0
19974,seleaa01,1999,1,TEX,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0
19975,servisc01,1999,1,KCA,AL,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19976,sojolu01,1999,1,NYA,AL,49,127,20,32,6,0,2,16.0,1.0,0.0,4,17.0,0.0,0.0,2.0,0.0,4.0
19977,stairma01,1999,1,OAK,AL,146,531,94,137,26,3,38,102.0,2.0,7.0,89,124.0,6.0,2.0,0.0,1.0,8.0
19978,stanlmi02,1999,1,BOS,AL,136,427,59,120,22,0,19,72.0,0.0,0.0,70,94.0,3.0,11.0,0.0,4.0,8.0
19979,stantmi02,1999,1,NYA,AL,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19980,strawda01,1999,1,NYA,AL,24,49,10,16,5,0,3,6.0,2.0,0.0,17,16.0,0.0,0.0,0.0,0.0,0.0
19981,suppaje01,1999,1,KCA,AL,2,5,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19982,surhobj01,1999,1,BAL,AL,162,673,104,207,38,1,28,107.0,5.0,1.0,43,78.0,1.0,2.0,1.0,8.0,15.0
19983,thomafr04,1999,1,CHA,AL,135,486,74,148,36,0,15,77.0,3.0,3.0,87,66.0,13.0,9.0,0.0,8.0,14.0
19984,thomeji01,1999,1,CLE,AL,146,494,101,137,27,2,33,108.0,0.0,0.0,127,171.0,13.0,4.0,0.0,4.0,6.0
19985,timlimi01,1999,1,BAL,AL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19986,velarra01,1999,1,ANA,AL,95,376,57,115,15,4,9,48.0,13.0,4.0,43,56.0,1.0,4.0,2.0,0.0,8.0
19987,velarra01,1999,2,OAK,AL,61,255,48,85,10,3,7,28.0,11.0,4.0,27,42.0,1.0,2.0,2.0,0.0,11.0
19988,vizquom01,1999,1,CLE,AL,144,574,112,191,36,4,5,66.0,42.0,9.0,65,50.0,0.0,1.0,17.0,7.0,8.0
19989,wakefti01,1999,1,BOS,AL,6,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
19990,walketo04,1999,1,MIN,AL,143,531,62,148,37,4,6,46.0,18.0,10.0,52,83.0,5.0,1.0,0.0,2.0,15.0
19991,wellsda01,1999,1,TOR,AL,2,6,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
19992,whitema01,1999,1,CLE,AL,8,25,2,4,1,0,1,4.0,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,1.0
19993,whiteri01,1999,1,TBA,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19994,willibe02,1999,1,NYA,AL,158,591,116,202,28,6,25,115.0,9.0,10.0,100,95.0,17.0,1.0,0.0,5.0,11.0
19995,witasja01,1999,1,KCA,AL,2,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
19996,wittbo01,1999,1,TBA,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19997,worreti01,1999,1,OAK,AL,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19998,zaungr01,1999,1,TEX,AL,43,93,12,23,2,1,1,12.0,1.0,0.0,10,7.0,0.0,0.0,1.0,2.0,2.0
19999,zeileto01,1999,1,TEX,AL,156,588,80,172,41,1,24,98.0,1.0,2.0,56,94.0,3.0,4.0,1.0,7.0,20.0
20000,aguilri01,1999,2,CHN,NL,41,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20001,ashbyan01,1999,1,SDN,NL,29,62,3,8,2,0,0,2.0,0.0,0.0,3,25.0,0.0,0.0,7.0,0.0,1.0
20002,astacpe01,1999,1,COL,NL,36,85,5,20,2,1,0,7.0,0.0,0.0,1,24.0,0.0,0.0,8.0,0.0,0.0
20003,baergca01,1999,1,SDN,NL,33,80,6,20,1,0,2,5.0,1.0,0.0,6,14.0,0.0,2.0,1.0,0.0,2.0
20004,bagweje01,1999,1,HOU,NL,162,562,143,171,35,0,42,126.0,30.0,11.0,149,127.0,16.0,11.0,0.0,7.0,18.0
20005,bellja01,1999,1,ARI,NL,151,589,132,170,32,6,38,112.0,7.0,4.0,82,132.0,2.0,4.0,4.0,9.0,9.0
20006,benesan01,1999,1,ARI,NL,31,58,6,9,0,0,1,5.0,0.0,0.0,4,17.0,0.0,1.0,10.0,0.0,1.0
20007,benitar01,1999,1,NYN,NL,72,5,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
20008,bicheda01,1999,1,COL,NL,151,593,104,177,38,2,34,133.0,6.0,6.0,54,84.0,3.0,2.0,0.0,10.0,15.0
20009,biggicr01,1999,1,HOU,NL,160,639,123,188,56,0,16,73.0,28.0,14.0,88,107.0,9.0,11.0,5.0,6.0,5.0
20010,bondsba01,1999,1,SFN,NL,102,355,91,93,20,2,34,83.0,15.0,2.0,73,62.0,9.0,3.0,0.0,3.0,6.0
20011,bonilbo01,1999,1,NYN,NL,60,119,12,19,5,0,4,18.0,0.0,1.0,19,16.0,1.0,1.0,0.0,2.0,4.0
20012,boonebr01,1999,1,ATL,NL,152,608,102,153,38,1,20,63.0,14.0,9.0,47,112.0,0.0,5.0,9.0,2.0,11.0
20013,brownke01,1999,1,LAN,NL,34,78,1,5,0,0,0,3.0,0.0,0.0,2,24.0,0.0,0.0,13.0,1.0,0.0
20014,burksel01,1999,1,SFN,NL,120,390,73,110,19,0,31,96.0,7.0,5.0,69,86.0,2.0,6.0,0.0,4.0,11.0
20015,burnije01,1999,1,MIL,NL,130,467,87,126,33,2,33,103.0,7.0,3.0,91,124.0,7.0,16.0,0.0,6.0,11.0
20016,caminke01,1999,1,HOU,NL,78,273,45,78,11,1,13,56.0,6.0,2.0,46,58.0,3.0,3.0,0.0,7.0,7.0
20017,castivi02,1999,1,COL,NL,158,615,83,169,24,1,33,102.0,2.0,3.0,53,75.0,7.0,1.0,0.0,5.0,15.0
20018,cirilje01,1999,1,MIL,NL,157,607,98,198,35,1,15,88.0,7.0,4.0,75,83.0,4.0,5.0,3.0,7.0,15.0
20019,colbrgr01,1999,1,ARI,NL,67,135,20,44,5,3,5,24.0,1.0,1.0,12,23.0,0.0,4.0,0.0,2.0,3.0
20020,cookde01,1999,1,NYN,NL,66,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
20021,daviser01,1999,1,SLN,NL,58,191,27,49,9,2,5,30.0,5.0,4.0,30,49.0,1.0,1.0,0.0,1.0,1.0
20022,duceyro01,1999,1,PHI,NL,104,188,29,49,10,2,8,33.0,2.0,1.0,38,57.0,1.0,0.0,0.0,1.0,1.0
20023,dunstsh01,1999,1,SLN,NL,62,150,23,46,5,2,5,25.0,6.0,3.0,2,23.0,0.0,3.0,2.0,1.0,4.0
20024,dunstsh01,1999,2,NYN,NL,42,93,12,32,6,1,0,16.0,4.0,1.0,0,16.0,0.0,2.0,1.0,1.0,4.0
20025,embreal01,1999,1,SFN,NL,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20026,evereca01,1999,1,HOU,NL,123,464,86,151,33,3,25,108.0,27.0,7.0,50,94.0,5.0,11.0,2.0,8.0,5.0
20027,finlest01,1999,1,ARI,NL,156,590,100,156,32,10,34,103.0,8.0,4.0,63,94.0,7.0,3.0,2.0,5.0,4.0
20028,floydcl01,1999,1,FLO,NL,69,251,37,76,19,1,11,49.0,5.0,6.0,30,47.0,5.0,2.0,0.0,2.0,8.0
20029,francjo01,1999,1,NYN,NL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20030,gaettga01,1999,1,CHN,NL,113,280,22,57,9,1,9,46.0,0.0,1.0,21,51.0,0.0,2.0,0.0,5.0,5.0
20031,gantro01,1999,1,PHI,NL,138,516,107,134,27,5,17,77.0,13.0,3.0,85,112.0,0.0,1.0,0.0,3.0,6.0
20032,glavito02,1999,1,ATL,NL,33,65,3,9,1,0,0,4.0,0.0,0.0,5,17.0,0.0,0.0,7.0,0.0,0.0
20033,gomezch02,1999,1,SDN,NL,76,234,20,59,8,1,1,15.0,1.0,2.0,27,49.0,3.0,1.0,2.0,1.0,6.0
20034,gonzalu01,1999,1,ARI,NL,153,614,112,206,45,4,26,111.0,9.0,5.0,66,63.0,6.0,7.0,1.0,5.0,13.0
20035,gracema01,1999,1,CHN,NL,161,593,107,183,44,5,16,91.0,3.0,4.0,83,44.0,4.0,2.0,0.0,10.0,13.0
20036,grissma02,1999,1,MIL,NL,154,603,92,161,27,1,20,83.0,24.0,6.0,49,109.0,4.0,0.0,4.0,5.0,12.0
20037,guilloz01,1999,1,ATL,NL,92,232,21,56,16,0,1,20.0,4.0,2.0,15,17.0,2.0,0.0,5.0,3.0,6.0
20038,guthrma01,1999,2,CHN,NL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20039,gwynnto01,1999,1,SDN,NL,111,411,59,139,27,0,10,62.0,7.0,2.0,29,14.0,5.0,2.0,0.0,4.0,15.0
20040,hamilda02,1999,1,COL,NL,91,337,63,102,11,3,4,24.0,4.0,5.0,38,21.0,0.0,1.0,2.0,1.0,7.0
20041,hamilda02,1999,2,NYN,NL,55,168,19,57,8,1,5,21.0,2.0,3.0,19,18.0,0.0,1.0,1.0,0.0,2.0
20042,hammoje01,1999,1,CIN,NL,123,262,43,73,13,0,17,41.0,3.0,6.0,27,64.0,0.0,1.0,2.0,1.0,4.0
20043,hanseda01,1999,1,LAN,NL,100,107,14,27,8,1,2,17.0,0.0,0.0,26,20.0,0.0,2.0,0.0,1.0,2.0
20044,harnipe01,1999,1,CIN,NL,32,66,6,10,4,0,1,5.0,0.0,0.0,1,20.0,0.0,0.0,8.0,0.0,1.0
20045,harrile01,1999,1,COL,NL,91,158,15,47,12,0,0,13.0,1.0,1.0,6,6.0,0.0,0.0,0.0,0.0,7.0
20046,harrile01,1999,2,ARI,NL,19,29,2,11,1,0,1,7.0,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
20047,hayesch01,1999,1,SFN,NL,95,264,33,54,9,1,6,48.0,3.0,1.0,33,41.0,0.0,1.0,0.0,3.0,8.0
20048,henderi01,1999,1,NYN,NL,121,438,89,138,30,0,12,42.0,37.0,14.0,82,82.0,1.0,2.0,1.0,3.0,4.0
20049,hernajo01,1999,1,CHN,NL,99,342,57,93,12,2,15,43.0,7.0,2.0,40,101.0,3.0,5.0,1.0,0.0,5.0
20050,hernajo01,1999,2,ATL,NL,48,166,22,42,8,0,4,19.0,4.0,1.0,12,44.0,3.0,0.0,1.0,1.0,5.0
20051,hershor01,1999,1,NYN,NL,31,62,3,9,1,0,0,3.0,1.0,0.0,1,18.0,0.0,0.0,3.0,2.0,3.0
20052,hillgl01,1999,1,CHN,NL,99,253,43,76,9,1,20,55.0,5.0,1.0,22,61.0,1.0,0.0,0.0,3.0,7.0
20053,hitchst01,1999,1,SDN,NL,32,61,4,5,0,0,0,0.0,0.0,0.0,3,34.0,0.0,0.0,7.0,0.0,1.0
20054,hoffmtr01,1999,1,SDN,NL,60,3,0,1,1,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20055,hollato01,1999,1,LAN,NL,92,261,39,74,12,2,9,32.0,5.0,2.0,24,61.0,1.0,1.0,0.0,1.0,2.0
20056,holmeda01,1999,1,ARI,NL,42,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
20057,javiest01,1999,1,SFN,NL,112,333,49,92,15,1,3,30.0,13.0,6.0,29,55.0,4.0,1.0,7.0,1.0,4.0
20058,javiest01,1999,2,HOU,NL,20,64,12,21,4,1,0,4.0,3.0,1.0,9,8.0,0.0,0.0,1.0,1.0,2.0
20059,johnsla03,1999,1,CHN,NL,95,335,46,87,11,6,1,21.0,13.0,3.0,37,20.0,0.0,0.0,4.0,1.0,6.0
20060,johnsra05,1999,1,ARI,NL,33,97,1,12,4,0,0,6.0,0.0,0.0,0,46.0,0.0,0.0,7.0,0.0,1.0
20061,jordabr01,1999,1,ATL,NL,153,576,100,163,28,4,23,115.0,13.0,8.0,51,81.0,2.0,9.0,0.0,9.0,9.0
20062,joynewa01,1999,1,SDN,NL,110,323,34,80,14,2,5,43.0,0.0,1.0,58,54.0,6.0,2.0,0.0,3.0,8.0
20063,kentje01,1999,1,SFN,NL,138,511,86,148,40,2,23,101.0,13.0,6.0,61,112.0,3.0,5.0,0.0,8.0,12.0
20064,kleskry01,1999,1,ATL,NL,133,404,55,120,28,2,21,80.0,5.0,2.0,53,69.0,8.0,2.0,0.0,7.0,6.0
20065,lankfra01,1999,1,SLN,NL,122,422,77,129,32,1,15,63.0,14.0,4.0,49,110.0,3.0,3.0,0.0,2.0,6.0
20066,larkiba01,1999,1,CIN,NL,161,583,108,171,30,4,12,75.0,30.0,8.0,93,57.0,5.0,2.0,5.0,4.0,12.0
20067,leiteal01,1999,1,NYN,NL,29,57,1,6,2,0,0,5.0,0.0,0.0,2,29.0,0.0,0.0,11.0,0.0,0.0
20068,leyriji01,1999,1,SDN,NL,50,134,17,32,5,0,8,21.0,0.0,0.0,15,37.0,1.0,4.0,0.0,1.0,4.0
20069,lopezja01,1999,1,ATL,NL,65,246,34,78,18,1,11,45.0,0.0,3.0,20,41.0,2.0,3.0,0.0,0.0,6.0
20070,maddugr01,1999,1,ATL,NL,31,64,7,11,1,1,2,7.0,0.0,0.0,1,18.0,0.0,1.0,13.0,0.0,0.0
20071,maddumi01,1999,1,MON,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20072,maddumi01,1999,2,LAN,NL,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20073,magadda01,1999,1,SDN,NL,116,248,20,68,12,1,2,30.0,1.0,3.0,45,36.0,2.0,0.0,0.0,7.0,10.0
20074,maynebr01,1999,1,SFN,NL,117,322,39,97,32,0,2,39.0,2.0,2.0,43,65.0,5.0,5.0,1.0,3.0,16.0
20075,mcelrch01,1999,1,COL,NL,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
20076,mcelrch01,1999,2,NYN,NL,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20077,mcgeewi01,1999,1,SLN,NL,132,271,25,68,7,0,0,20.0,7.0,4.0,17,60.0,3.0,0.0,0.0,2.0,5.0
20078,mcgwima01,1999,1,SLN,NL,153,521,118,145,21,1,65,147.0,0.0,0.0,133,141.0,21.0,2.0,0.0,5.0,12.0
20079,merceor01,1999,1,MON,NL,93,194,25,52,12,1,8,26.0,2.0,1.0,26,27.0,0.0,0.0,0.0,1.0,5.0
20080,merckke01,1999,1,SLN,NL,25,28,5,5,1,0,0,2.0,0.0,0.0,2,10.0,0.0,0.0,4.0,0.0,0.0
20081,micelda01,1999,1,SDN,NL,65,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
20082,mondera01,1999,1,LAN,NL,159,601,98,152,29,5,33,99.0,36.0,9.0,71,134.0,6.0,3.0,0.0,5.0,3.0
20083,mulhote01,1999,1,CHN,NL,25,32,0,3,0,0,0,3.0,0.0,0.0,0,17.0,0.0,0.0,3.0,0.0,0.0
20084,mulhote01,1999,2,ATL,NL,16,16,2,2,0,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,2.0,0.0,1.0
20085,myersgr01,1999,1,SDN,NL,50,128,9,37,4,0,3,15.0,0.0,0.0,13,14.0,2.0,0.0,0.0,0.0,5.0
20086,myersgr01,1999,2,ATL,NL,34,72,10,16,2,0,2,9.0,0.0,0.0,13,16.0,2.0,0.0,0.0,1.0,1.0
20087,myersmi01,1999,1,MIL,NL,66,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
20088,neaglde01,1999,1,CIN,NL,20,37,1,6,1,0,0,2.0,0.0,0.0,1,9.0,0.0,0.0,5.0,0.0,0.0
20089,nevinph01,1999,1,SDN,NL,128,383,52,103,27,0,24,85.0,1.0,0.0,51,82.0,1.0,1.0,1.0,5.0,7.0
20090,nixonot01,1999,1,ATL,NL,84,151,31,31,2,1,0,8.0,26.0,7.0,23,15.0,1.0,0.0,1.0,1.0,1.0
